organization_id,sector,services,specific_services,lga_name,wards,days_and_hours_of_operation,target_group,service_fees,referrals_receive,referrals_make,additional_information
3,Livelohood,Livelihood,Community led sensitization,Madagali,Kirchinga,Monday - Friday (8:30am - 5pm),or service provider (products & services) in the agricultural value chain.,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,and in person (referral form),Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Duhu_Shuwa,Monday - Friday (8:30am - 5pm),Must be an individual,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,Phone call,Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Duhu_Shuwa,Monday - Friday (8:30am - 5pm),Must be an individual,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,email,Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Duhu_Shuwa,Monday - Friday (8:30am - 5pm),Must be an individual,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,and in person (referral form),Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Duhu_Shuwa,Monday - Friday (8:30am - 5pm),enterprise,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,Phone call,Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Duhu_Shuwa,Monday - Friday (8:30am - 5pm),enterprise,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,email,Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Duhu_Shuwa,Monday - Friday (8:30am - 5pm),enterprise,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,and in person (referral form),Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Duhu_Shuwa,Monday - Friday (8:30am - 5pm),or service provider (products & services) in the agricultural value chain.,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,Phone call,Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Duhu_Shuwa,Monday - Friday (8:30am - 5pm),or service provider (products & services) in the agricultural value chain.,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,email,Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Duhu_Shuwa,Monday - Friday (8:30am - 5pm),or service provider (products & services) in the agricultural value chain.,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,and in person (referral form),Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Pallam,Monday - Friday (8:30am - 5pm),Must be an individual,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,Phone call,Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Pallam,Monday - Friday (8:30am - 5pm),Must be an individual,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,email,Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Pallam,Monday - Friday (8:30am - 5pm),Must be an individual,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,and in person (referral form),Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Pallam,Monday - Friday (8:30am - 5pm),enterprise,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,Phone call,Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Pallam,Monday - Friday (8:30am - 5pm),enterprise,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,email,Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Pallam,Monday - Friday (8:30am - 5pm),enterprise,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,and in person (referral form),Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Pallam,Monday - Friday (8:30am - 5pm),or service provider (products & services) in the agricultural value chain.,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,Phone call,Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Pallam,Monday - Friday (8:30am - 5pm),or service provider (products & services) in the agricultural value chain.,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,email,Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Pallam,Monday - Friday (8:30am - 5pm),or service provider (products & services) in the agricultural value chain.,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,and in person (referral form),Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Gulak,Monday - Friday (8:30am - 5pm),Must be an individual,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,Phone call,Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Gulak,Monday - Friday (8:30am - 5pm),Must be an individual,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,email,Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Gulak,Monday - Friday (8:30am - 5pm),Must be an individual,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,and in person (referral form),Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Gulak,Monday - Friday (8:30am - 5pm),enterprise,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,Phone call,Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Gulak,Monday - Friday (8:30am - 5pm),enterprise,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,email,Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Gulak,Monday - Friday (8:30am - 5pm),enterprise,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,and in person (referral form),Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Gulak,Monday - Friday (8:30am - 5pm),or service provider (products & services) in the agricultural value chain.,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,Phone call,Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Gulak,Monday - Friday (8:30am - 5pm),or service provider (products & services) in the agricultural value chain.,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,email,Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Gulak,Monday - Friday (8:30am - 5pm),or service provider (products & services) in the agricultural value chain.,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,and in person (referral form),Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Hyambula,Monday - Friday (8:30am - 5pm),Must be an individual,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,Phone call,Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Hyambula,Monday - Friday (8:30am - 5pm),Must be an individual,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,email,Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Hyambula,Monday - Friday (8:30am - 5pm),Must be an individual,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,and in person (referral form),Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Hyambula,Monday - Friday (8:30am - 5pm),enterprise,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,Phone call,Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Hyambula,Monday - Friday (8:30am - 5pm),enterprise,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,email,Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Hyambula,Monday - Friday (8:30am - 5pm),enterprise,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,and in person (referral form),Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Hyambula,Monday - Friday (8:30am - 5pm),or service provider (products & services) in the agricultural value chain.,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,Phone call,Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Hyambula,Monday - Friday (8:30am - 5pm),or service provider (products & services) in the agricultural value chain.,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,email,Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Hyambula,Monday - Friday (8:30am - 5pm),or service provider (products & services) in the agricultural value chain.,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,and in person (referral form),Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Mildu_SS_Vapra,Monday - Friday (8:30am - 5pm),Must be an individual,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,Phone call,Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Mildu_SS_Vapra,Monday - Friday (8:30am - 5pm),Must be an individual,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,email,Current FLA ended.
3,Livelohood,Livelihood,Community led sensitization,Madagali,Mildu_SS_Vapra,Monday - Friday (8:30am - 5pm),Must be an individual,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,and in person (referral form),Current FLA ended.
